filing_date,component,url,ownerOrg,name,cik
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1746466/000095017025045726/eq-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Equillium, Inc.",1746466
2025-03-18,domestic,https://www.sec.gov/Archives/edgar/data/1782223/000095017025040771/pyxs-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Pyxis Oncology, Inc.",1782223
2025-03-25,domestic,https://www.sec.gov/Archives/edgar/data/1860782/000186078225000024/tsvt-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"2seventy bio, Inc.",1860782
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1534969/000095017025042017/sera-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"SERA PROGNOSTICS, INC.",1534969
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1819576/000155837025003237/lqda-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Liquidia Corp,1819576
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/728387/000095017025045242/catx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Perspective Therapeutics, Inc.",728387
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/1878313/000095017025043190/maia-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"MAIA Biotechnology, Inc.",1878313
2025-03-18,domestic,https://www.sec.gov/Archives/edgar/data/1823239/000182323925000034/mrvi-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"MARAVAI LIFESCIENCES HOLDINGS, INC.",1823239
2025-03-18,domestic,https://www.sec.gov/Archives/edgar/data/1750284/000095017025041204/olma-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Olema Pharmaceuticals, Inc.",1750284
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1822791/000143774925008956/clnn20241231_10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Clene Inc.,1822791
2025-03-24,domestic,https://www.sec.gov/Archives/edgar/data/1837607/000183760725000022/aeon-20241231x10k.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"AEON Biopharma, Inc.",1837607
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1820302/000162828025013959/bakkt-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Crypto Assets,"Bakkt, Inc.",1820302
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1781174/000095017025046056/acrv-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Acrivon Therapeutics, Inc.",1781174
2025-03-18,domestic,https://www.sec.gov/Archives/edgar/data/1430306/000199937125002786/tnxp-10k_123124.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Tonix Pharmaceuticals Holding Corp.,1430306
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1407973/000095017025045214/sonx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Industrial Applications and Services,"Sonendo, Inc.",1407973
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1826457/000095017025042344/glue-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Monte Rosa Therapeutics, Inc.",1826457
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1828185/000182818525000021/brns-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Barinthus Biotherapeutics plc.,1828185
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/2040807/000095017025044778/mtsr-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,"Metsera, Inc.",2040807
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1730463/000173046325000019/autl-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Autolus Therapeutics plc,1730463
2025-03-27,international,https://www.sec.gov/Archives/edgar/data/1835963/000117891325001086/zk2532899.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,Global-E Online Ltd.,1835963
2025-03-18,international,https://www.sec.gov/Archives/edgar/data/1876183/000155837025003172/tmb-20241231x20f.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,IHS Holding Ltd,1876183
2025-03-25,international,https://www.sec.gov/Archives/edgar/data/1119769/000117891325000997/zk2532876.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,CERAGON NETWORKS LTD,1119769
2025-03-20,international,https://www.sec.gov/Archives/edgar/data/1836470/000141057825000399/srad-20241231x20f.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,Sportradar Group AG,1836470
2025-03-26,international,https://www.sec.gov/Archives/edgar/data/1708441/000162828025014832/mynd-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,"Mynd.ai, Inc.",1708441
2025-03-20,international,https://www.sec.gov/Archives/edgar/data/1331284/000114036125009685/ef20038952_20f.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,"DHT Holdings, Inc.",1331284
2025-03-20,international,https://www.sec.gov/Archives/edgar/data/1887673/000121390025025602/ea0234654-20f_wearable.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,Wearable Devices Ltd.,1887673
2025-03-19,international,https://www.sec.gov/Archives/edgar/data/1003935/000100393525000004/nice-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,NICE Ltd.,1003935
2025-03-21,international,https://www.sec.gov/Archives/edgar/data/1894693/000101376225001028/ea0234058-20f_saver.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,SaverOne 2014 Ltd.,1894693
2025-03-26,international,https://www.sec.gov/Archives/edgar/data/1086434/000141057825000464/audc-20241231x20f.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,AUDIOCODES LTD,1086434
2025-03-20,international,https://www.sec.gov/Archives/edgar/data/1708688/000121390025025292/ea0234504-20f_inflarxnv.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,InflaRx N.V.,1708688
2025-03-20,international,https://www.sec.gov/Archives/edgar/data/1954042/000141057825000390/zk-20241231x20f.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Manufacturing,ZEEKR Intelligent Technology Holding Ltd,1954042
2025-03-27,international,https://www.sec.gov/Archives/edgar/data/1775898/000101376225002946/ea0235073-20f_ucloud.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,uCloudlink Group Inc.,1775898
2025-03-20,international,https://www.sec.gov/Archives/edgar/data/1709626/000095017025042709/ncna-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,NuCana plc,1709626
2025-03-25,international,https://www.sec.gov/Archives/edgar/data/1723690/000119312525061847/d930276d20f.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Technology,Bilibili Inc.,1723690
2025-03-27,international,https://www.sec.gov/Archives/edgar/data/1722608/000095017025045691/iq-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Trade & Services,"iQIYI, Inc.",1722608
2025-03-24,international,https://www.sec.gov/Archives/edgar/data/1956827/000195682725000010/abvx-20241231.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Life Sciences,Abivax S.A.,1956827
2025-03-25,international,https://www.sec.gov/Archives/edgar/data/1741530/000141057825000441/qfin-20241231x20f.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Finance,"Qfin Holdings, Inc.",1741530
2025-03-27,international,https://www.sec.gov/Archives/edgar/data/1717393/000141057825000513/caap-20241231x20f.htm#:~:text=we%20rely%20on%20third-party&text=we%20engage%20third-party,Energy & Transportation,CORPORACION AMERICA AIRPORTS S.A.,1717393
